user_genome	classification	fastani_reference	fastani_reference_radius	fastani_taxonomy	fastani_ani	fastani_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	msa_percent	translation_table	red_value	warnings
LI1_2nd_7:bin_000014	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__UBA1820;g__Merdimorpha;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__UBA1820;g__Merdimorpha;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_018715295.1, s__Merdimorpha stercoravium, 95.0, 78.83, 0.537; GCA_002314265.1, s__Merdimorpha sp002314265, 95.0, 78.59, 0.499; GCA_017537565.1, s__Merdimorpha sp017537565, 95.0, 77.24, 0.054; GCA_003150615.1, s__Merdimorpha sp003150615, 95.0, 77.14, 0.168; GCA_017620815.1, s__Merdimorpha sp017620815, 95.0, 76.9, 0.05	96.09	11	0.96539	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
LI1_2nd_7:bin_000016	d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Clostridium_AQ;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Clostridium_AQ;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	93.6	11	0.9482	N/A
LI1_2nd_7:bin_000019	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Butyricimonas;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Butyricimonas;s__	ANI	classification based on placement in class-level tree	GCF_000379665.1, s__Butyricimonas synergistica, 95.0, 79.14, 0.32; GCA_900759925.1, s__Butyricimonas sp900759925, 95.0, 79.13, 0.303; GCF_900184685.1, s__Butyricimonas sp900184685, 95.0, 79.13, 0.361; GCF_003479425.1, s__Butyricimonas sp003479425, 95.0, 78.92, 0.36; GCF_003991565.1, s__Butyricimonas faecalis, 95.0, 78.83, 0.261; GCA_025148635.1, s__Butyricimonas virosa, 95.0, 78.57, 0.285; GCF_011927845.1, s__Butyricimonas paravirosa, 95.0, 78.55, 0.298; GCF_014647335.1, s__Butyricimonas faecihominis, 95.0, 78.5, 0.293; GCA_944321125.1, s__Butyricimonas faecavium, 95.0, 78.43, 0.278; GCA_900761485.1, s__Butyricimonas sp900761485, 95.0, 78.4, 0.271	90.84	11	0.98017	N/A
LI1_2nd_7:bin_000020	d__Bacteria;p__Bacillota_B;c__Peptococcia;o__Peptococcales;f__Peptococcaceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota_B;c__Peptococcia;o__Peptococcales;f__Peptococcaceae;g__;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	90.92	11	0.77194	N/A
LI1_2nd_7:bin_000033	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Fournierella;s__	N/A	N/A	N/A	N/A	N/A	GCA_022835495.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Fournierella;s__Fournierella sp900543285	85.72	0.765	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Fournierella;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_004558145.1, s__Fournierella excrementavium, 95.0, 82.23, 0.506; GCA_019119025.1, s__Fournierella excrementigallinarum, 95.0, 82.17, 0.466; GCA_019117205.1, s__Fournierella merdigallinarum, 95.0, 82.03, 0.501; GCA_019118765.1, s__Fournierella merdavium, 95.0, 81.96, 0.481; GCA_019114225.1, s__Fournierella pullicola, 95.0, 81.73, 0.473; GCA_019116345.1, s__Fournierella merdipullorum, 95.0, 81.61, 0.458; GCF_002161595.1, s__Fournierella sp002161595, 95.0, 80.93, 0.456; GCF_002160145.1, s__Fournierella sp002160145, 95.0, 80.91, 0.427; GCF_002159185.1, s__Fournierella sp002159185, 95.0, 80.68, 0.445; GCF_004345265.1, s__Fournierella massiliensis, 95.0, 80.54, 0.425; GCA_020025635.1, s__Fournierella sp020025635, 95.0, 79.58, 0.273; GCA_944382705.1, s__Fournierella sp944382705, 95.0, 78.01, 0.232; GCA_018883715.1, s__Fournierella pullistercoris, 95.0, 77.24, 0.157; GCA_944382775.1, s__Fournierella sp944382775, 95.0, 76.83, 0.097	85.78	11	0.96974	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
LI1_2nd_7:bin_000038	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides_B;s__	N/A	N/A	N/A	N/A	N/A	GCF_900292045.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides_B;s__Parabacteroides_B pacaensis	79.65	0.229	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides_B;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_020860905.1, s__Parabacteroides_B sp020860905, 95.0, 78.0, 0.23	81.47	11	0.96029	N/A
LI1_2nd_7:bin_000040	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	82.68	11	0.90588	N/A
LI1_2nd_7:bin_000042	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides_B;s__	N/A	N/A	N/A	N/A	N/A	GCA_020860905.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides_B;s__Parabacteroides_B sp020860905	78.65	0.395	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides_B;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCF_900292045.1, s__Parabacteroides_B pacaensis, 95.0, 78.23, 0.241	84.81	11	0.95571	N/A
LI1_2nd_7:bin_000045	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	78.41	11	0.91506	N/A
LI1_2nd_7:bin_000051	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__RGIG4733;s__	N/A	N/A	N/A	N/A	N/A	GCA_017472325.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__RGIG4733;s__RGIG4733 sp017472325	76.72	0.093	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__RGIG4733;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	N/A	77.38	11	0.91078	N/A
LI1_2nd_7:bin_000053	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides nordii	GCA_000613465.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides nordii	97.62	0.815	GCA_000613465.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides nordii	97.62	0.815	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_019416685.1, s__Bacteroides sp900762525, 95.0, 93.57, 0.775; GCF_000381365.1, s__Bacteroides salyersiae, 95.0, 80.84, 0.459; GCA_014385165.1, s__Bacteroides sp014385165, 95.0, 79.07, 0.301; GCF_900106755.1, s__Bacteroides faecis, 95.0, 78.8, 0.207; GCF_000011065.1, s__Bacteroides thetaiotaomicron, 95.0, 78.78, 0.221; GCF_002849695.1, s__Bacteroides fragilis_A, 95.0, 78.72, 0.228; GCF_903181435.1, s__Bacteroides sp900765785, 95.0, 78.63, 0.22; GCF_001688725.2, s__Bacteroides caecimuris, 95.0, 78.6, 0.217; GCF_000025985.1, s__Bacteroides fragilis, 95.0, 78.54, 0.22; GCF_019583405.1, s__Bacteroides fragilis_B, 95.0, 78.52, 0.243; GCF_002222615.2, s__Bacteroides caccae, 95.0, 78.46, 0.238; GCF_014750685.1, s__Bacteroides sp014750685, 95.0, 78.46, 0.207; GCF_009193325.2, s__Bacteroides zhangwenhongii, 95.8579, 78.44, 0.193; GCA_902362375.1, s__Bacteroides sp902362375, 95.0, 78.44, 0.224; GCF_014334015.1, s__Bacteroides intestinigallinarum, 95.0, 78.43, 0.224; GCF_000210075.1, s__Bacteroides xylanisolvens, 95.0, 78.4, 0.216; GCF_012113595.1, s__Bacteroides sp012113595, 95.0, 78.4, 0.216; GCF_009193295.2, s__Bacteroides luhongzhouii, 95.0, 78.39, 0.22; GCF_024623065.1, s__Bacteroides acidifaciens, 95.0, 78.38, 0.213; GCF_900130125.1, s__Bacteroides congonensis, 95.0, 78.37, 0.207; GCF_001314995.1, s__Bacteroides ovatus, 95.0, 78.36, 0.224; GCF_000156195.1, s__Bacteroides finegoldii, 95.8579, 78.32, 0.209; GCF_900155865.1, s__Bacteroides bouchesdurhonensis, 95.0, 78.27, 0.195; GCF_003865075.1, s__Bacteroides faecalis, 95.0, 78.24, 0.192; GCF_000614145.1, s__Bacteroides faecichinchillae, 95.0, 78.15, 0.216; GCA_900547205.1, s__Bacteroides sp900547205, 95.0, 78.13, 0.215; GCF_000172175.1, s__Bacteroides intestinalis, 95.0, 78.08, 0.176; GCA_900556625.1, s__Bacteroides sp900556625, 95.0, 78.08, 0.232; GCA_934716785.1, s__Bacteroides sp934716785, 95.0, 78.05, 0.159; GCF_000499785.1, s__Bacteroides neonati, 95.0, 78.03, 0.162; GCA_900755095.1, s__Bacteroides sp900755095, 95.0, 78.0, 0.186; GCA_910586915.1, s__Bacteroides sp910586915, 95.0, 77.98, 0.22; GCA_905215345.1, s__Bacteroides sp905215345, 95.0, 77.89, 0.191; GCA_900761785.1, s__Bacteroides sp900761785, 95.0, 77.86, 0.198; GCF_000315485.1, s__Bacteroides oleiciplenus, 95.0, 77.85, 0.174; GCF_900142015.1, s__Bacteroides stercorirosoris, 95.0, 77.79, 0.168; GCA_910585845.1, s__Bacteroides sp910585845, 95.0, 77.78, 0.162; GCF_902364365.1, s__Bacteroides sp900556215, 95.2143, 77.78, 0.171; GCF_003464595.1, s__Bacteroides intestinalis_A, 95.2143, 77.75, 0.18; GCF_000517545.1, s__Bacteroides reticulotermitis, 95.0, 77.74, 0.137; GCF_000195635.1, s__Bacteroides fluxus, 95.0, 77.74, 0.177; GCA_902388495.1, s__Bacteroides sp902388495, 95.0, 77.72, 0.149; GCA_023426145.1, s__Bacteroides sp023426145, 95.0, 77.69, 0.198; GCA_021203515.1, s__Bacteroides sp021203515, 95.0, 77.68, 0.164; GCF_000158035.1, s__Bacteroides cellulosilyticus, 95.0, 77.68, 0.191; GCF_020091405.1, s__Bacteroides sp900552405, 95.0, 77.68, 0.178; GCF_000513195.1, s__Bacteroides timonensis, 95.0, 77.64, 0.174; GCF_018390535.1, s__Bacteroides propionicigenes, 95.0, 77.64, 0.202; GCA_945607605.1, s__Bacteroides sp945607605, 95.0, 77.63, 0.259; GCA_944322345.1, s__Bacteroides sp944322345, 95.0, 77.62, 0.158; GCF_900129655.1, s__Bacteroides clarus, 95.0, 77.62, 0.2; GCF_900241005.1, s__Bacteroides cutis, 95.0, 77.52, 0.211; GCA_025147485.1, s__Bacteroides uniformis, 95.0, 77.51, 0.147; GCA_025147325.1, s__Bacteroides stercoris, 95.0, 77.51, 0.183; GCA_025146565.1, s__Bacteroides eggerthii, 95.0, 77.49, 0.186; GCA_017992695.1, s__Bacteroides sp017992695, 95.0, 77.48, 0.23; GCF_000614125.1, s__Bacteroides rodentium, 95.0, 77.46, 0.148; GCF_000186225.1, s__Bacteroides helcogenes, 95.0, 77.45, 0.158; GCA_900766005.1, s__Bacteroides sp900766005, 95.0, 77.44, 0.2; GCF_004793475.1, s__Bacteroides sp002491635, 95.0, 77.43, 0.138; GCA_905197435.1, s__Bacteroides sp905197435, 95.0, 77.39, 0.177; GCA_905207245.1, s__Bacteroides sp905207245, 95.0, 77.34, 0.165; GCF_014196225.1, s__Bacteroides pyogenes_A, 95.0, 77.33, 0.156; GCA_910578895.1, s__Bacteroides sp910578895, 95.0, 77.3, 0.164; GCA_009929715.1, s__Bacteroides sp009929715, 95.0, 77.26, 0.127; GCA_900555635.1, s__Bacteroides sp900555635, 95.0, 77.24, 0.148; GCA_002471185.1, s__Bacteroides sp002471185, 95.0, 77.23, 0.144; GCA_023458215.1, s__Bacteroides sp023458215, 95.0, 77.2, 0.141; GCF_000428105.1, s__Bacteroides pyogenes, 95.0, 77.19, 0.149; GCF_000374365.1, s__Bacteroides gallinarum, 95.0, 77.18, 0.13; GCA_019412865.1, s__Bacteroides sp019412865, 95.0, 77.16, 0.132; GCF_002998435.1, s__Bacteroides zoogleoformans, 95.0, 77.14, 0.135; GCA_002293435.1, s__Bacteroides sp002293435, 95.0, 77.11, 0.147; GCA_905203765.1, s__Bacteroides sp905203765, 95.0, 77.1, 0.164; GCA_905215555.1, s__Bacteroides sp905215555, 95.0, 77.1, 0.159; GCF_004342845.1, s__Bacteroides heparinolyticus, 95.0, 77.03, 0.135; GCA_002471195.1, s__Bacteroides sp002471195, 95.0, 76.93, 0.117; GCA_007896885.1, s__Bacteroides sp007896885, 95.0, 76.8, 0.104; GCA_900766195.1, s__Bacteroides sp900766195, 95.0, 76.62, 0.115; GCA_022648295.1, s__Bacteroides sp022648295, 95.0, 76.56, 0.11; GCA_900557355.1, s__Bacteroides sp900557355, 95.0, 76.48, 0.084	78.03	11	N/A	N/A
LI1_2nd_7:bin_000056	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;g__Peptostreptococcus;s__Peptostreptococcus russellii	GCF_003012055.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;g__Peptostreptococcus;s__Peptostreptococcus russellii	97.94	0.714	GCF_003012055.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;g__Peptostreptococcus;s__Peptostreptococcus russellii	97.94	0.714	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;g__Peptostreptococcus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_000147675.1, s__Peptostreptococcus stomatis, 95.0, 79.98, 0.141; GCF_900110295.1, s__Peptostreptococcus russellii_A, 95.0, 79.77, 0.377; GCA_900759325.1, s__Peptostreptococcus sp900759325, 95.0, 79.57, 0.145; GCA_020025095.1, s__Peptostreptococcus sp020025095, 95.0, 79.26, 0.304; GCF_000381525.1, s__Peptostreptococcus anaerobius, 95.0, 79.02, 0.188; GCF_000758885.1, s__Peptostreptococcus sp000758885, 95.0, 78.85, 0.156; GCF_009695815.1, s__Peptostreptococcus porci, 95.0, 78.74, 0.17; GCF_900240845.1, s__Peptostreptococcus sp900240845, 95.0, 78.29, 0.203; GCF_900112955.1, s__Peptostreptococcus sp900112955, 95.0, 78.13, 0.196; GCF_014229965.1, s__Peptostreptococcus canis, 95.0, 77.87, 0.203	69.87	11	N/A	N/A
LI1_2nd_7:bin_000058	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UBA2658;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UBA2658;s__	ANI	classification based on placement in class-level tree	GCA_002841545.1, s__UBA2658 sp002841545, 95.0, 77.23, 0.072; GCA_018385135.1, s__UBA2658 sp018385135, 95.0, 77.14, 0.089; GCA_012728025.1, s__UBA2658 sp012728025, 95.0, 76.91, 0.095; GCA_009929315.1, s__UBA2658 sp009929315, 95.0, 76.57, 0.112; GCA_012729875.1, s__UBA2658 sp012729875, 95.0, 76.55, 0.095; GCA_023386265.1, s__UBA2658 sp023386265, 95.0, 76.46, 0.095; GCA_018053145.1, s__UBA2658 sp018053145, 95.0, 76.45, 0.066; GCA_012719035.1, s__UBA2658 sp012719035, 95.0, 76.42, 0.08; GCA_002359425.1, s__UBA2658 sp002359425, 95.0, 76.19, 0.103; GCA_012516225.1, s__UBA2658 sp012516225, 95.0, 76.04, 0.029	71.34	11	0.90852	N/A
LI1_2nd_7:bin_000060	d__Bacteria;p__Bacillota;c__Bacilli;o__Mycoplasmatales;f__Hepatoplasmataceae;g__Hepatoplasma;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota;c__Bacilli;o__Mycoplasmatales;f__Hepatoplasmataceae;g__Hepatoplasma;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	73.55	4	0.8927	N/A
LI1_2nd_7:bin_000064	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerosporobacter;s__Anaerosporobacter sp018372435	GCA_018372435.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerosporobacter;s__Anaerosporobacter sp018372435	98.61	0.856	GCA_018372435.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerosporobacter;s__Anaerosporobacter sp018372435	98.61	0.856	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerosporobacter;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_900142955.1, s__Anaerosporobacter mobilis, 95.0, 94.43, 0.847; GCA_019421365.1, s__Anaerosporobacter sp019421365, 95.0, 86.85, 0.723; GCF_012070565.1, s__Anaerosporobacter faecicola, 95.0, 79.71, 0.287	68.66	11	N/A	N/A
LI1_2nd_7:bin_000070	d__Bacteria;p__Bacillota;c__Bacilli;o__RF39;f__UBA660;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota;c__Bacilli;o__RF39;f__UBA660;g__;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	63.61	11	0.90573	N/A
LI1_2nd_7:bin_000074	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli	GCF_003697165.2	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli	96.64	0.847	GCF_003697165.2	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli	96.64	0.847	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_002965065.1, s__Escherichia sp002965065, 95.0, 94.36, 0.692; GCF_004211955.1, s__Escherichia sp004211955, 95.0, 92.75, 0.815; GCA_021307345.1, s__Escherichia ruysiae, 95.0, 92.74, 0.801; GCF_005843885.1, s__Escherichia sp005843885, 95.0, 92.65, 0.818; GCF_011881725.1, s__Escherichia coli_E, 95.0, 92.15, 0.762; GCF_014836715.1, s__Escherichia whittamii, 95.0, 91.64, 0.809; GCF_000026225.1, s__Escherichia fergusonii, 95.0, 91.16, 0.71; GCF_002900365.1, s__Escherichia marmotae, 95.0, 90.69, 0.795; GCF_000759775.1, s__Escherichia albertii, 95.0, 89.97, 0.699	62.18	11	N/A	N/A
LI1_2nd_7:bin_000076	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	58.67	11	0.83814	N/A
LI1_2nd_7:bin_000078	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Copromonas;s__	N/A	N/A	N/A	N/A	N/A	GCA_018223415.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Copromonas;s__Copromonas sp900541255	78.05	0.27	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Copromonas;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_021770825.1, s__Copromonas sp021770825, 95.0, 78.08, 0.235; GCA_014385265.1, s__Copromonas sp000435795, 95.0, 77.89, 0.205; GCA_905215775.1, s__Copromonas sp905215775, 95.0, 77.67, 0.233; GCF_003480435.1, s__Copromonas sp900066055, 95.0, 77.58, 0.11; GCA_018713185.1, s__Copromonas avistercoris, 95.0, 77.49, 0.175; GCA_934370915.1, s__Copromonas sp934370915, 95.0, 77.47, 0.099; GCA_022788065.1, s__Copromonas sp022788065, 95.0, 77.44, 0.149; GCF_003435375.1, s__Copromonas sp900066535, 95.0, 77.44, 0.111; GCA_017380975.1, s__Copromonas sp017380975, 95.0, 77.39, 0.072; GCF_003478035.1, s__Copromonas sp900066785, 95.0, 77.29, 0.11; GCA_017482945.1, s__Copromonas sp017482945, 95.0, 77.19, 0.092; GCA_018712915.1, s__Copromonas faecavium, 95.0, 77.17, 0.152; GCA_910585355.1, s__Copromonas sp910585355, 95.0, 77.06, 0.161; GCA_017435025.1, s__Copromonas sp017435025, 95.0, 76.97, 0.067; GCA_017556515.1, s__Copromonas sp017556515, 95.0, 76.95, 0.055; GCA_009917545.1, s__Copromonas sp009917545, 95.0, 76.89, 0.107; GCA_910586315.1, s__Copromonas sp910586315, 95.0, 76.83, 0.164; GCA_910575275.1, s__Copromonas sp910575275, 95.0, 76.81, 0.134; GCA_900556965.1, s__Copromonas sp900556965, 95.0, 76.81, 0.122; GCA_015057755.1, s__Copromonas sp015057755, 95.0, 76.78, 0.077; GCA_022792295.1, s__Copromonas sp022792295, 95.0, 76.74, 0.085	58.65	11	0.92151	N/A
